VOLUME_GB,VALOR_UD,PROJETO,TIPO_PROCESSAMENTO,PONTOS_PROCESSAMENTO,PUBLICIDADE,PROGRAMA,TIPO_PROGRAMA,TECNOLOGIA,INICIO,TERMINO,IDADE,DATA_PUBLICIDADE,BLOCO,CAMPO,BACIA,CLASS_BACIA,EAD,OPERADORA
, ,0314_VIBRO2D_ANP_PARANA_PRE_GLOBAL,Field Data,0,Publico,0314_VIBRO2D_ANP_PARANA,de Fomento,Sismica 2D,22/09/2013,12/02/2015,8,22/09/2013, , ,Parana,10,ANDL,
28.461.103,1,0317_2D_ANP_BACIA_DO_PARNAIBA,PSTM,3.75,Publico,0317_2D_ANP_BACIA_DO_PARNAIBA,de Fomento,Sismica 2D,16/10/2012,15/12/2013,10,16/10/2012, , ,Parnaiba,7,Geokinetics,
5.684.165.234,1,0317_2D_ANP_BACIA_DO_PARNAIBA,Field Data,0,Publico,0317_2D_ANP_BACIA_DO_PARNAIBA,de Fomento,Sismica 2D,16/10/2012,15/12/2013,10,16/10/2012, , ,Parnaiba,7,Geokinetics,
0.2483008,1,0317_2D_CLUSTER_3,PSTM,3.75,Confidencial,0317_2D_CLUSTER_3,Exclusivo,Sismica 2D,20/04/2018,12/03/2019,4,12/03/2024,multiplos, ,Solimoes,7,Geokinetics,Rosneft
14.537.186,1,0317_2D_PARECIS_TELES_PIRES,PSTM,3.75,Publico,0317_2D_PARECIS_TELES_PIRES,Exclusivo,Sismica 2D,29/05/2011,29/02/2012,11,01/03/2017,multiplos, ,Parecis - Alto Xingu,8.5,Geokinetics,Petrobras
, ,0317_2D_PARECIS_TELES_PIRES,Field Data,0,Publico,0317_2D_PARECIS_TELES_PIRES,Exclusivo,Sismica 2D,29/05/2011,29/02/2012,11,01/03/2017,multiplos, ,Parecis - Alto Xingu,8.5,Geokinetics,Petrobras
2.813.970.676,2.813.970.676,0317_3D_COPAIBA,Field Data,0,Confidencial,0317_3D_COPAIBA,Exclusivo,Sismica 3D,22/12/2017,15/11/2018,5,15/11/2023,SOL-T-170, ,Solimoes,7,Geokinetics,Rosneft
0.359472,1,0317_3D_OESTE_SAO_MANOEL_I,MIG PSTM,1.5,Publico,0317_3D_OESTE_SAO_MANOEL_I,Exclusivo,Sismica 3D,19/12/2010,09/01/2011,12,09/01/2016,POT-T-564, ,Potiguar,0,Geokinetics,Petrobras
, ,0317_3D_OESTE_SAO_MANOEL_I,Field Data,0,Publico,0317_3D_OESTE_SAO_MANOEL_I,Exclusivo,Sismica 3D,19/12/2010,09/01/2011,12,09/01/2016,POT-T-564, ,Potiguar,0,Geokinetics,Petrobras
0.6131403,1,0317_3D_SW_DE_RIO_DO_CARMO,PSTM,3.75,Publico,0317_3D_SW_DE_RIO_DO_CARMO,Exclusivo,Sismica 3D,15/01/2011,11/02/2011,12,11/02/2016,POT-T-699, ,Potiguar,0,Geokinetics,Petrobras
, ,0317_3D_SW_DE_RIO_DO_CARMO,Field Data,0,Publico,0317_3D_SW_DE_RIO_DO_CARMO,Exclusivo,Sismica 3D,15/01/2011,11/02/2011,12,11/02/2016,POT-T-699, ,Potiguar,0,Geokinetics,Petrobras
, ,0317_3D_W_SAO_MANOEL_PETROGAL,Field Data,0,Publico,0317_3D_W_SAO_MANOEL_PETROGAL,Exclusivo,Sismica 3D,29/09/2010,27/11/2010,13,27/11/2015,multiplos, ,Potiguar,0,Geokinetics,Petrogal Brasil
31.947.629,1,0317_GRAN_3D_REC_T_117_118_PSTM,PSTM,3.75,Publico,0317_GRAN_3D_REC_T_117_118,Exclusivo,Sismica 3D,29/12/2014,04/02/2015,8,04/02/2020,multiplos, ,Reconcavo,6,Geokinetics,Maha Energy
, ,0317_GRAN_3D_REC_T_117_118,Field Data,0,Publico,0317_GRAN_3D_REC_T_117_118,Exclusivo,Sismica 3D,29/12/2014,04/02/2015,8,04/02/2020,multiplos, ,Reconcavo,6,Geokinetics,Maha Energy
15.057.169,1,0317_GRAN_3D_REC_T_86_PSTM,PSTM,3.75,Publico,0317_GRAN_3D_REC_T_86,Exclusivo,Sismica 3D,18/02/2015,25/02/2015,8,25/02/2020,REC-T-86, ,Reconcavo,6,Geokinetics,Maha Energy
, ,0317_GRAN_3D_REC_T_86,Field Data,0,Publico,0317_GRAN_3D_REC_T_86,Exclusivo,Sismica 3D,18/02/2015,25/02/2015,8,25/02/2020,REC-T-86, ,Reconcavo,6,Geokinetics,Maha Energy
0.409233789,1,0317_POTIGUAR_MC2D_MULUNGU_PSTM,PSTM,3.75,Confidencial,0317_POTIGUAR_MC2D_MULUNGU,Nao-Exclusivo,Sismica 2D,12/10/2014,21/12/2014,9,21/12/2027,multiplos, ,Potiguar,0,Geokinetics,
0.4564119,1,0317_POTIGUAR_MC2D_MULUNGU_KPSTM,PSTM,3.75,Confidencial,0317_POTIGUAR_MC2D_MULUNGU,Nao-Exclusivo,Sismica 2D,12/10/2014,21/12/2014,9,21/12/2027,multiplos, ,Potiguar,0,Geokinetics,
0.4564119,1,0317_POTIGUAR_MC2D_MULUNGU_POSTSTM,POST-STM,2.5,Confidencial,0317_POTIGUAR_MC2D_MULUNGU,Nao-Exclusivo,Sismica 2D,12/10/2014,21/12/2014,9,21/12/2027,multiplos, ,Potiguar,0,Geokinetics,
1.967.729.152,1.967.729.152,0317_POTIGUAR_MC2D_MULUNGU,Field Data,0,Confidencial,0317_POTIGUAR_MC2D_MULUNGU,Nao-Exclusivo,Sismica 2D,12/10/2014,21/12/2014,9,21/12/2027,multiplos, ,Potiguar,0,Geokinetics,
0.3530684,1,0318_2D_SOLIMOES_HRT_BTSOL4A,POST-STM,2.5,Publico,0318_2D_SOLIMOES_HRT_BTSOL4A,Exclusivo,Sismica 2D,01/12/2010,05/07/2011,12,05/07/2016,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.3530684,1,0318_2D_SOLIMOES_HRT_BTSOL4A,MIG PSTM,1.5,Publico,0318_2D_SOLIMOES_HRT_BTSOL4A,Exclusivo,Sismica 2D,01/12/2010,05/07/2011,12,05/07/2016,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
, ,0318_2D_SOLIMOES_HRT_BTSOL4A,Field Data,0,Publico,0318_2D_SOLIMOES_HRT_BTSOL4A,Exclusivo,Sismica 2D,01/12/2010,05/07/2011,12,05/07/2016,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.1943308,1,0318_HRT_2D_SOL_ARUA,PSTM,3.75,Publico,0318_HRT_2D_SOL_ARUA,Exclusivo,Sismica 2D,10/09/2011,02/12/2011,12,02/12/2016,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.1943308,1,0318_HRT_2D_SOL_ARUA_POST,POST-STM,2.5,Publico,0318_HRT_2D_SOL_ARUA,Exclusivo,Sismica 2D,10/09/2011,02/12/2011,12,02/12/2016,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
, ,0318_HRT_2D_SOL_ARUA,Field Data,0,Publico,0318_HRT_2D_SOL_ARUA,Exclusivo,Sismica 2D,10/09/2011,02/12/2011,12,02/12/2016,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.1170968,1,0318_HRT_2D_SOL_RIO_SURUBIM,PSTM,3.75,Publico,0318_HRT_2D_SOL_RIO_SURUBIM,Exclusivo,Sismica 2D,23/12/2011,13/02/2012,11,13/02/2017,SOL-T-192, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.1170968,1,0318_HRT_2D_SOL_RIO_SURUBIM,POST-STM,2.5,Publico,0318_HRT_2D_SOL_RIO_SURUBIM,Exclusivo,Sismica 2D,23/12/2011,13/02/2012,11,13/02/2017,SOL-T-192, ,Solimoes,7,Geoquasar,Petro Rio O&G
, ,0318_HRT_2D_SOL_RIO_SURUBIM,Field Data,0,Publico,0318_HRT_2D_SOL_RIO_SURUBIM,Exclusivo,Sismica 2D,23/12/2011,13/02/2012,11,13/02/2017,SOL-T-192, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.1867793,1,0318_HRT_2D_SOL_SAO_MATEUS,PSTM,3.75,Publico,0318_HRT_2D_SOL_SAO_MATEUS,Exclusivo,Sismica 2D,01/07/2011,09/09/2011,12,09/09/2016,multiplos,ARARACANGA,Solimoes,7,Geoquasar,Petro Rio O&G
, ,0318_HRT_2D_SOL_SAO_MATEUS,Field Data,0,Publico,0318_HRT_2D_SOL_SAO_MATEUS,Exclusivo,Sismica 2D,01/07/2011,09/09/2011,12,09/09/2016,multiplos,ARARACANGA,Solimoes,7,Geoquasar,Petro Rio O&G
2.568.559.236,1,0319_2D_VIBROSEIS_ANP_PARANA_KPSTM,PSTM,3.75,Publico,0319_2D_VIBROSEIS_ANP_PARANA,de Fomento,Sismica 2D,07/12/2015,15/02/2017,6,07/12/2015, , ,Parana,10,Global,
2.568.559.236,1,0319_2D_VIBROSEIS_ANP_PARANA_POSTSTM,POST-STM,2.5,Publico,0319_2D_VIBROSEIS_ANP_PARANA,de Fomento,Sismica 2D,07/12/2015,15/02/2017,6,07/12/2015, , ,Parana,10,Global,
6.183.481.935,6.183.481.935,0319_2D_VIBROSEIS_ANP_PARANA,Field Data,0,Publico,0319_2D_VIBROSEIS_ANP_PARANA,de Fomento,Sismica 2D,07/12/2015,15/02/2017,6,07/12/2015, , ,Parana,10,Global,
3.030.058.042,1,0319_2D_VIBROSEIS_ANP_PARECIS,PSTM,3.75,Publico,0319_2D_VIBROSEIS_ANP_PARECIS,de Fomento,Sismica 2D,06/03/2017,19/12/2017,6,19/12/2017, , ,Parecis - Alto Xingu,8.5,Global,
3.030.058.042,1,0319_2D_VIBROSEIS_ANP_PARECIS_POSTSTM,POST-STM,2.5,Publico,0319_2D_VIBROSEIS_ANP_PARECIS,de Fomento,Sismica 2D,06/03/2017,19/12/2017,6,19/12/2017, , ,Parecis - Alto Xingu,8.5,Global,
5.801.458.923,5.801.458.923,0319_2D_VIBROSEIS_ANP_PARECIS,Field Data,0,Publico,0319_2D_VIBROSEIS_ANP_PARECIS,de Fomento,Sismica 2D,06/03/2017,19/12/2017,6,19/12/2017, , ,Parecis - Alto Xingu,8.5,Global,
15.649.786,1,0319_GLOBAL_MC_PN_VIB2D_2014_PSTM,PSTM,3.75,Confidencial,0319_GLOBAL_MC_PN_VIB2D_2014,Nao-Exclusivo,Sismica 2D,02/06/2014,31/12/2014,9,31/12/2027, , ,Parnaiba,7,CImaGeo,
, ,0319_GLOBAL_MC_PN_VIB2D_2014_SAD,Field Data,0,Confidencial,0319_GLOBAL_MC_PN_VIB2D_2014,Nao-Exclusivo,Sismica 2D,02/06/2014,31/12/2014,9,31/12/2027, , ,Parnaiba,7,CImaGeo,
, ,0319_GLOBAL_MC_PN_VIB2D_2014,Field Data,0,Confidencial,0319_GLOBAL_MC_PN_VIB2D_2014,Nao-Exclusivo,Sismica 2D,02/06/2014,31/12/2014,9,31/12/2027, , ,Parnaiba,7,CImaGeo,
, ,0319_MC_BP_VIB2D_2012,Field Data,0,Confidencial,0319_MC_BP_VIB2D_2012,Nao-Exclusivo,Sismica 2D,28/07/2012,04/05/2014,9,04/05/2027, , ,Parnaiba,7,CImaGeo,
0.2113398,1,0319_MC_BP_VIB3D_2012_PSTM,PSTM,3.75,Confidencial,0319_MC_BP_VIB3D_2012,Nao-Exclusivo,Sismica 3D,06/10/2014,10/10/2014,9,10/10/2027, , ,Parnaiba,7,Global,
0.2113398,1,0319_MC_BP_VIB3D_2012_PSTM_VEL,PSTM,3.75,Confidencial,0319_MC_BP_VIB3D_2012,Nao-Exclusivo,Sismica 3D,06/10/2014,10/10/2014,9,10/10/2027, , ,Parnaiba,7,Global,
, , , ,,Confidencial,0319_PARNAIBA,Nao-Exclusivo,Sismica 2D,18/02/2013,30/12/2014,9,30/12/2027, , ,Parnaiba,7,Global,
0.530439019,1,0319_PETRA_BSF_VIBRO2D_2010,POST-STM,2.5,Publico,0319_PETRA_BSF_VIBRO2D_2010,Exclusivo,Sismica 2D,01/03/2011,09/05/2012,11,09/05/2017,multiplos, ,Sao Francisco,8.5,Global,Petra Energia
, ,0319_PETRA_BSF_VIBRO2D_2010,Field Data,0,Publico,0319_PETRA_BSF_VIBRO2D_2010,Exclusivo,Sismica 2D,01/03/2011,09/05/2012,11,09/05/2017,multiplos, ,Sao Francisco,8.5,Global,Petra Energia
68.115.022,136.230.044,0319_PETRA_BSF_VIBRO2D_2010_2,POST-STM,2.5,Publico,0319_PETRA_BSF_VIBRO2D_2010_2,Exclusivo,Sismica 2D,21/12/2010,27/10/2012,11,28/10/2017,multiplos, ,Sao Francisco,8.5,Global,Petra Energia
, ,0319_PETRA_BSF_VIBRO2D_2010_2,Field Data,0,Publico,0319_PETRA_BSF_VIBRO2D_2010_2,Exclusivo,Sismica 2D,21/12/2010,27/10/2012,11,28/10/2017,multiplos, ,Sao Francisco,8.5,Global,Petra Energia
0.04127983,1,0319_SE_AL_VIBRO_2015_KPSTM,PSTM,3.75,Confidencial,0319_SE_AL_VIBRO_2015,Nao-Exclusivo,Sismica 2D,19/10/2015,02/08/2016,7,02/08/2029, , ,Sergipe,6,CImaGeo,
5.634.599.335,1,0319_SE_AL_VIBRO_2015,Field Data,0,Confidencial,0319_SE_AL_VIBRO_2015,Nao-Exclusivo,Sismica 2D,19/10/2015,02/08/2016,7,02/08/2029, , ,Sergipe,6,CImaGeo,
0.213380499,1,0319_VIBRO2D_ANP_PARANA,PSTM,3.75,Publico,0319_VIBRO2D_ANP_PARANA,de Fomento,Sismica 2D,06/03/2016,01/05/2016,7,06/03/2016, , ,Parana,10,Global,
0.213380499,1,0319_VIBRO2D_ANP_PARANA,POST-STM,2.5,Publico,0319_VIBRO2D_ANP_PARANA,de Fomento,Sismica 2D,06/03/2016,01/05/2016,7,06/03/2016, , ,Parana,10,Global,
, ,0319_VIBRO2D_ANP_PARANA,Field Data,0,Publico,0319_VIBRO2D_ANP_PARANA,de Fomento,Sismica 2D,06/03/2016,01/05/2016,7,06/03/2016, , ,Parana,10,Global,
467.500.991,935.001.982,0321_3D_COMPLEX_ALBACORA_PSTM,PSTM,3.75,Publico,0321_3D_COMPLEX_ALBACORA,Exclusivo,Sismica 3D,21/02/2011,12/01/2012,11,12/01/2017, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
, ,0321_3D_COMPLEX_ALBACORA,Field Data,0,Publico,0321_3D_COMPLEX_ALBACORA,Exclusivo,Sismica 3D,21/02/2011,12/01/2012,11,12/01/2017, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
930.544.331,1.861.088.662,0321_3D_COMPLEX_GOLFINHO,PSTM,3.75,Publico,0321_3D_COMPLEX_GOLFINHO,Exclusivo,Sismica 3D,25/02/2011,02/07/2011,12,02/07/2016, ,multiplos,Espirito Santo,6,WesternGeco Servicos,Petrobras
, ,0321_3D_COMPLEX_GOLFINHO,Field Data,0,Publico,0321_3D_COMPLEX_GOLFINHO,Exclusivo,Sismica 3D,25/02/2011,02/07/2011,12,02/07/2016, ,multiplos,Espirito Santo,6,WesternGeco Servicos,Petrobras
244.927.473,489.854.946,0321_3D_RONCADOR,PSTM,3.75,Publico,0321_3D_RONCADOR,Exclusivo,Sismica 3D,12/01/2012,22/03/2012,11,22/03/2017, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
, ,0321_3D_RONCADOR,Field Data,0,Publico,0321_3D_RONCADOR,Exclusivo,Sismica 3D,12/01/2012,22/03/2012,11,22/03/2017, ,multiplos,Campos,3,WesternGeco Servicos,Petrobras
0.08939587,1,0322_ABACATE,POST-STM,2.5,Publico,0322_ABACATE,Exclusivo,Sismica 2D,07/04/2009,28/04/2009,14,28/04/2014,BM-S-29, ,Santos,3,Fugro Brasil,Maersk
0.185612473,1,0323_CARAMBOLA_A_POSTSTM,POST-STM,2.5,Publico,0323_CARAMBOLA_A,Exclusivo,Sismica 2D,19/09/2010,01/10/2010,13,01/10/2015,multiplos, ,Campos,3,Fugro do Brasil,Dommo Energia
0.224793859,1,0323_CARAMBOLA_B,POST-STM,2.5,Publico,0323_CARAMBOLA_B,Exclusivo,Sismica 2D,10/01/2010,14/10/2010,13,14/10/2015,multiplos, ,Campos,3,Fugro do Brasil,Dommo Energia
0.105003,1,0325_HRT_2D_SOL_ALTO_COARI,PSTM,3.75,Publico,0325_HRT_2D_SOL_ALTO_COARI,Exclusivo,Sismica 2D,18/10/2012,17/03/2013,10,17/03/2018,SOL-T-194, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.105003,1,0325_HRT_2D_SOL_ALTO_COARI,POST-STM,2.5,Publico,0325_HRT_2D_SOL_ALTO_COARI,Exclusivo,Sismica 2D,18/10/2012,17/03/2013,10,17/03/2018,SOL-T-194, ,Solimoes,7,Geoquasar,Petro Rio O&G
, ,0325_HRT_2D_SOL_ALTO_COARI,Field Data,0,Publico,0325_HRT_2D_SOL_ALTO_COARI,Exclusivo,Sismica 2D,18/10/2012,17/03/2013,10,17/03/2018,SOL-T-194, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.6239767,1,0325_HRT_2D_SOL_CARAUARI_PSTM_CF,PSTM,3.75,Publico,0325_HRT_2D_SOL_CARAUARI,Exclusivo,Sismica 2D,01/07/2011,29/12/2011,12,29/12/2016,multiplos,ARARACANGA,Solimoes,7,Geoquasar,Petro Rio O&G
0.6242225,1,0325_HRT_2D_SOL_CARAUARI_PSTM_SF,PSTM,3.75,Publico,0325_HRT_2D_SOL_CARAUARI,Exclusivo,Sismica 2D,01/07/2011,29/12/2011,12,29/12/2016,multiplos,ARARACANGA,Solimoes,7,Geoquasar,Petro Rio O&G
, ,0325_HRT_2D_SOL_CARAUARI,Field Data,0,Publico,0325_HRT_2D_SOL_CARAUARI,Exclusivo,Sismica 2D,01/07/2011,29/12/2011,12,29/12/2016,multiplos,ARARACANGA,Solimoes,7,Geoquasar,Petro Rio O&G
0.1511279,1,0325_HRT_2D_SOL_COARI_GRANDE,PSTM,3.75,Publico,0325_HRT_2D_SOL_COARI_GRANDE,Exclusivo,Sismica 2D,31/05/2013,09/09/2013,10,09/09/2018,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.1511279,1,0325_HRT_2D_SOL_COARI_GRANDE,POST-STM,2.5,Publico,0325_HRT_2D_SOL_COARI_GRANDE,Exclusivo,Sismica 2D,31/05/2013,09/09/2013,10,09/09/2018,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.0885118,1,0325_HRT_2D_SOL_MEDIO_COARI,PSTM,3.75,Publico,0325_HRT_2D_SOL_MEDIO_COARI,Exclusivo,Sismica 2D,24/03/2013,28/04/2013,10,28/04/2018,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.0885118,1,0325_HRT_2D_SOL_MEDIO_COARI_POSTSTM,POST-STM,2.5,Publico,0325_HRT_2D_SOL_MEDIO_COARI,Exclusivo,Sismica 2D,24/03/2013,28/04/2013,10,28/04/2018,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
, ,0325_HRT_2D_SOL_MEDIO_COARI,Field Data,0,Publico,0325_HRT_2D_SOL_MEDIO_COARI,Exclusivo,Sismica 2D,24/03/2013,28/04/2013,10,28/04/2018,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.3215361,1,0325_HRT_2D_SOL_SUL_CARAUARI_PSTM_CF,PSTM,3.75,Publico,0325_HRT_2D_SOL_SUL_CARAUARI,Exclusivo,Sismica 2D,25/12/2011,29/12/2011,12,29/12/2016,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
0.3215361,1,0325_HRT_2D_SOL_SUL_CARAUARI_PSTM_SF,PSTM,3.75,Publico,0325_HRT_2D_SOL_SUL_CARAUARI,Exclusivo,Sismica 2D,25/12/2011,29/12/2011,12,29/12/2016,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
, ,0325_HRT_2D_SOL_SUL_CARAUARI,Field Data,0,Publico,0325_HRT_2D_SOL_SUL_CARAUARI,Exclusivo,Sismica 2D,25/12/2011,29/12/2011,12,29/12/2016,multiplos, ,Solimoes,7,Geoquasar,Petro Rio O&G
620.144.565,124.028.913,0326_3D_SPEC_OLHO_DE_BOI_PSTM_VEL,PSTM,3.75,Confidencial,0326_3D_SPEC_OLHO_DE_BOI,Nao-Exclusivo,Sismica 3D,25/11/2013,04/03/2014,9,04/03/2027, , ,Campos,3,TGS,
180.356.999,360.713.998,0326_3D_SPEC_OLHO_DE_BOI_PSTM,PSTM,3.75,Confidencial,0326_3D_SPEC_OLHO_DE_BOI,Nao-Exclusivo,Sismica 3D,25/11/2013,04/03/2014,9,04/03/2027, , ,Campos,3,TGS,
620.144.565,124.028.913,0326_3D_SPEC_OLHO_DE_BOI_PSDM_RTM,PSDM,5,Confidencial,0326_3D_SPEC_OLHO_DE_BOI,Nao-Exclusivo,Sismica 3D,25/11/2013,04/03/2014,9,04/03/2027, , ,Campos,3,TGS,
620.144.565,124.028.913,0326_3D_SPEC_OLHO_DE_BOI_PSDM_RTM_VEL,PSDM,5,Confidencial,0326_3D_SPEC_OLHO_DE_BOI,Nao-Exclusivo,Sismica 3D,25/11/2013,04/03/2014,9,04/03/2027, , ,Campos,3,TGS,
1.803.602.064,3.607.204.128,0326_3D_SPEC_OLHO_DE_BOI_PSDM_KIRK,PSDM,5,Confidencial,0326_3D_SPEC_OLHO_DE_BOI,Nao-Exclusivo,Sismica 3D,25/11/2013,04/03/2014,9,04/03/2027, , ,Campos,3,TGS,
1.399.120.519,1.399.120.519,0326_3D_TGS_CAMPOS_I_KPSDM,PSDM,5,Confidencial,0326_3D_TGS_CAMPOS_I,Nao-Exclusivo,Sismica 3D,20/03/2019,27/03/2020,3,27/03/2033, , ,Campos,3,TGS,
1.399.120.519,1.399.120.519,0326_3D_TGS_CAMPOS_I_RTM,PSDM,5,Confidencial,0326_3D_TGS_CAMPOS_I,Nao-Exclusivo,Sismica 3D,20/03/2019,27/03/2020,3,27/03/2033, , ,Campos,3,TGS,
1.399.120.519,1.399.120.519,0326_3D_TGS_CAMPOS_I_LSRTM,PSDM,5,Confidencial,0326_3D_TGS_CAMPOS_I,Nao-Exclusivo,Sismica 3D,20/03/2019,27/03/2020,3,27/03/2033, , ,Campos,3,TGS,
6.575.589.378,1.315.117.876,0327_3D_BIGA_2016,PSTM,3.75,Publico,0327_3D_BIGA_2016,Exclusivo,Sismica 3D,09/03/2016,29/03/2016,7,29/03/2021,multiplos, ,Barreirinhas,0,Polarcus,Chariot Brasil
1.057.734.861,1.057.734.861,0327_3D_BIGA_2016,Field Data,0,Publico,0327_3D_BIGA_2016,Exclusivo,Sismica 3D,09/03/2016,29/03/2016,7,29/03/2021,multiplos, ,Barreirinhas,0,Polarcus,Chariot Brasil
132.803.968,2.656.079.359,0327_3D_BM_S_50_AZ45_PSTM_ULTRA_FAR,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.328.039.987,2.656.079.973,0327_3D_BM_S_50_AZ45_PSTM_FAR,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.328.040.294,2.656.080.587,0327_3D_BM_S_50_AZ45_PSTM_NEAR,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.328.040.294,2.656.080.587,0327_3D_BM_S_50_AZ45_PSTM,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.328.040.294,2.656.080.587,0327_3D_BM_S_50_AZ45_PSTM_MID,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.354.827.074,2.709.654.148,0327_3D_BM_S_50_AZ135_PSTM_MID,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.354.827.381,2.709.654.762,0327_3D_BM_S_50_AZ135_PSTM,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.354.827.689,2.709.655.378,0327_3D_BM_S_50_AZ135_PSTM_FAR,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.354.827.689,2.709.655.378,0327_3D_BM_S_50_AZ135_PSTM_NEAR,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.354.827.689,2.709.655.378,0327_3D_BM_S_50_AZ135_PSTM_ULTRA_FAR,PSTM,3.75,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.762.058.229,3.524.116.459,0327_3D_BM_S_50_KPSDM_AZ45_AVA_5_14,PSDM,5,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.762.058.229,3.524.116.459,0327_3D_BM_S_50_KPSDM_AZ45_AVA_12_21,PSDM,5,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.762.058.229,3.524.116.459,0327_3D_BM_S_50_KPSDM_AZ45_AVA_19_28,PSDM,5,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.762.058.229,3.524.116.459,0327_3D_BM_S_50_KPSDM_AZ45_AVA_26_35,PSDM,5,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.762.058.229,3.524.116.459,0327_3D_BM_S_50_KPSDM_AZ45_FULL_STACK_FINAL,PSDM,5,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
1.762.058.229,3.524.116.459,0327_3D_BM_S_50_KPSDM_AZ45_FULL_STACK_RAW,PSDM,5,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
189.014.537,3.780.290.739,0327_3D_BM_S_50_RTM_AZ45_AVA_0_12,PSDM,5,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
189.014.537,3.780.290.739,0327_3D_BM_S_50_RTM_AZ45_AVA_10_22,PSDM,5,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
189.014.537,3.780.290.739,0327_3D_BM_S_50_RTM_AZ45_AVA_20_32,PSDM,5,Confidencial,0327_3D_BM_S_50,Nao-Exclusivo,Sismica 3D,15/09/2016,14/03/2017,6,14/03/2030, , ,Santos,3,Polarcus,
