VOLUME_GB,VALOR_UD,PROJETO,TIPO_PROCESSAMENTO,PUBLICIDADE,PROGRAMA,TIPO_PROGRAMA,TECNOLOGIA,INICIO,TERMINO,IDADE,DATA_PUBLICIDADE,BLOCO,CAMPO,BACIA,EAD,OPERADORA,PONTOS_BACIA,PONTOS_PROC,PONTOS_TEC,PONTOS_TIME
9.0266288,1.80532576,0282_BM_S_13,MIG FIN,Publico,0282_BM_S_13,Nao-Exclusivo,Sismica 3D,10/11/2003,07/12/2003,20,07/12/2018, , ,Santos,Veritas,,0.9,0.7,1,-0.3
,,0282_BM_S_14,Field Data,Publico,0282_BM_S_14,Nao-Exclusivo,Sismica 3D,12/11/2002,27/01/2003,20,27/01/2018, , ,Santos,Veritas,,0.9,1,1,-0.3
40.7611918,8.15223836,0282_BM_S_14,MIG FIN,Publico,0282_BM_S_14,Nao-Exclusivo,Sismica 3D,12/11/2002,27/01/2003,20,27/01/2018, , ,Santos,Veritas,,0.9,0.7,1,-0.3
,,0282_BM_S_21,Field Data,Publico,0282_BM_S_21,Nao-Exclusivo,Sismica 3D,30/01/2003,05/03/2003,20,05/03/2018, , ,Santos,Veritas,,0.9,1,1,-0.3
,,0282_BM_S_21_RM14,Field Data,Publico,0282_BM_S_21,Nao-Exclusivo,Sismica 3D,30/01/2003,05/03/2003,20,05/03/2018, , ,Santos,Veritas,,0.9,1,1,-0.3
13.3975564,2.67951128,0282_BM_S_21,MIG FIN,Publico,0282_BM_S_21,Nao-Exclusivo,Sismica 3D,30/01/2003,05/03/2003,20,05/03/2018, , ,Santos,Veritas,,0.9,0.7,1,-0.3
,,0282_BM_S_24,Field Data,Publico,0282_BM_S_24,Nao-Exclusivo,Sismica 3D,20/08/2003,05/11/2003,20,05/11/2018, , ,Santos,Veritas,,0.9,1,1,-0.3
37.6253457,7.52506914,0282_BM_S_24,MIG RAW,Publico,0282_BM_S_24,Nao-Exclusivo,Sismica 3D,20/08/2003,05/11/2003,20,05/11/2018, , ,Santos,Veritas,,0.9,0.85,1,-0.3
,,0282_BM_S_7_2001_RM14,Field Data,Publico,0282_BM_S_7_2001,Nao-Exclusivo,Sismica 3D,20/01/2001,09/04/2001,22,09/04/2016, , ,Santos,Veritas,,0.9,1,1,-0.3
85.5371651,17.10743302,0282_BM_S_7_2001_MIG,MIG FIN,Publico,0282_BM_S_7_2001,Nao-Exclusivo,Sismica 3D,20/01/2001,09/04/2001,22,09/04/2016, , ,Santos,Veritas,,0.9,0.7,1,-0.3
,,0282_BM_S_FASE2,Field Data,Publico,0282_BM_S_FASE2,Nao-Exclusivo,Sismica 3D,19/06/2001,06/07/2002,21,06/07/2017, , ,Santos,Veritas,,0.9,1,1,-0.3
117012.1382,1170.121382,0282_BM_S_FASE2_RM18,Field Data,Publico,0282_BM_S_FASE2,Nao-Exclusivo,Sismica 3D,19/06/2001,06/07/2002,21,06/07/2017, , ,Santos,Veritas,,0.9,1,1,-0.3
316.8147331,63.36294662,0282_BM_S_FASE2,MIG FIN,Publico,0282_BM_S_FASE2,Nao-Exclusivo,Sismica 3D,19/06/2001,06/07/2002,21,06/07/2017, , ,Santos,Veritas,,0.9,0.7,1,-0.3
,,0282_BS_1_FASE4,Field Data,Publico,0282_BS_1_FASE4,Nao-Exclusivo,Sismica 3D,18/07/2002,10/12/2002,21,10/12/2017, , ,Santos,Veritas,,0.9,1,1,-0.3
,,0282_BS_1_FASE4_RM11,Field Data,Publico,0282_BS_1_FASE4,Nao-Exclusivo,Sismica 3D,18/07/2002,10/12/2002,21,10/12/2017, , ,Santos,Veritas,,0.9,1,1,-0.3
24.2359081,4.84718162,0282_BS_1_FASE4,MIG FIN,Publico,0282_BS_1_FASE4,Nao-Exclusivo,Sismica 3D,18/07/2002,10/12/2002,21,10/12/2017, , ,Santos,Veritas,,0.9,0.7,1,-0.3
,,0284_2D_GALINHOS,Field Data,Publico,0284_2D_GALINHOS,Exclusivo,Sismica 2D,02/01/2007,09/01/2007,16,09/01/2012,POT-T-447, ,Potiguar,Grant,Petrogal Brasil,1,1,0,-0.3
0.03107884,1,0284_2D_GALINHOS,MIG PSTM,Publico,0284_2D_GALINHOS,Exclusivo,Sismica 2D,02/01/2007,09/01/2007,16,09/01/2012,POT-T-447, ,Potiguar,Grant,Petrogal Brasil,1,0.65,0,-0.3
5.294585938,1,0284_2D_LARANJEIRAS_RM17,Field Data,Publico,0284_2D_LARANJEIRAS,Exclusivo,Sismica 2D,21/03/2007,01/04/2007,16,01/04/2012,SEAL-T-419, ,Sergipe,Grant,Petrogal Brasil,1,1,0,-0.3
0.014962,1,0284_2D_LARANJEIRAS,MIG PSTM,Publico,0284_2D_LARANJEIRAS,Exclusivo,Sismica 2D,21/03/2007,01/04/2007,16,01/04/2012,SEAL-T-419, ,Sergipe,Grant,Petrogal Brasil,1,0.65,0,-0.3
0.0110068,1,0284_2D_POT_T_698,MIG PSTM,Publico,0284_2D_POT_T_698,Exclusivo,Sismica 2D,05/01/2007,17/01/2007,16,17/01/2012,POT-T-698, ,Potiguar,Grant,Aurizonia Petroleo,1,0.65,0,-0.3
,,0284_2D_SAO_MATEUS,Field Data,Publico,0284_2D_SAO_MATEUS,Exclusivo,Sismica 2D,27/05/2007,02/06/2007,16,31/05/2012,multiplos, ,Espirito Santo,Grant,3R Areia,0.55,1,0,-0.3
2.659634033,1,0284_2D_SAO_MATEUS_RMT17,Field Data,Publico,0284_2D_SAO_MATEUS,Exclusivo,Sismica 2D,27/05/2007,02/06/2007,16,31/05/2012,multiplos, ,Espirito Santo,Grant,3R Areia,0.55,1,0,-0.3
0.0461435,1,0284_2D_SAO_MATEUS,MIG FIN,Publico,0284_2D_SAO_MATEUS,Exclusivo,Sismica 2D,27/05/2007,02/06/2007,16,31/05/2012,multiplos, ,Espirito Santo,Grant,3R Areia,0.55,0.7,0,-0.3
2.169301514,1,0284_2D_SUDESTE_DE_TIBAU,Field Data,Publico,0284_2D_SUDESTE_DE_TIBAU,Exclusivo,Sismica 2D,19/10/2006,06/11/2006,17,06/11/2011,POT-T-241, ,Potiguar,Grant,Petrobras,1,1,0,-0.3
0.023586249,1,0284_2D_SUDESTE_DE_TIBAU,PSTM,Publico,0284_2D_SUDESTE_DE_TIBAU,Exclusivo,Sismica 2D,19/10/2006,06/11/2006,17,06/11/2011,POT-T-241, ,Potiguar,Grant,Petrobras,1,-0.5,0,-0.3
0.0313603,1,0284_2D_TIBAU_PETROBRAS_MIG,MIG FIN,Publico,0284_2D_TIBAU_PETROBRAS,Exclusivo,Sismica 2D,04/11/2006,06/11/2006,17,06/11/2011,POT-T-225, ,Potiguar,Grant,Petrobras,1,0.7,0,-0.3
,,0284_2D_TIBAU_PETROBRAS,Field Data,Publico,0284_2D_TIBAU_PETROGAL,Exclusivo,Sismica 2D,25/10/2006,06/11/2006,17,06/11/2011,multiplos, ,Potiguar,Grant,Petrogal Brasil,1,1,0,-0.3
,,0284_2D_TIBAU_PETROGAL,Field Data,Publico,0284_2D_TIBAU_PETROGAL,Exclusivo,Sismica 2D,25/10/2006,06/11/2006,17,06/11/2011,multiplos, ,Potiguar,Grant,Petrogal Brasil,1,1,0,-0.3
0.013711,1,0284_2D_TIBAU_PETROBRAS,MIG FIN,Publico,0284_2D_TIBAU_PETROGAL,Exclusivo,Sismica 2D,25/10/2006,06/11/2006,17,06/11/2011,multiplos, ,Potiguar,Grant,Petrogal Brasil,1,0.7,0,-0.3
0.0617675,1,0284_2D_TIBAU_PETROGAL,MIG PSTM,Publico,0284_2D_TIBAU_PETROGAL,Exclusivo,Sismica 2D,25/10/2006,06/11/2006,17,06/11/2011,multiplos, ,Potiguar,Grant,Petrogal Brasil,1,0.65,0,-0.3
0.229335,1,0284_2D2C_OBC_RNS144,MIG FIN,Publico,0284_2D2C_OBC_RNS144,Exclusivo,Sismica 2D,31/08/2002,05/10/2002,21,05/10/2007,BPOT-1, ,Potiguar,Grant,Petrobras,1,0.7,0,-0.3
0.0825664,1,0284_2DOBC1_CES134BCE5,MIG FIN,Publico,0284_2DOBC1_CES134BCE5,Exclusivo,Sismica 2D,19/07/2003,01/08/2003,20,01/08/2008,BCE-5, ,Ceara,Grant,Petrobras,1,0.7,0,-0.3
422.720884,4.22720884,0284_3D_ACU,Field Data,Publico,0284_3D_ACU,Exclusivo,Sismica 3D,14/09/2006,15/10/2006,17,15/10/2011,BM-POT-1, ,Potiguar,Grant,SHB,1,1,1,-0.3
59.2885625,1,0284_3D_BAIXA_DO_ALGODAO_RM16,Field Data,Publico,0284_3D_BAIXA_DO_ALGODAO,Exclusivo,Sismica 3D,01/02/2006,19/02/2006,17,19/02/2011,multiplos, ,Potiguar,Grant,Petrogal Brasil,1,1,1,-0.3
0.4369412,1,0284_3D_BAIXA_DO_ALGODAO_PSTM,MIG PSTM,Publico,0284_3D_BAIXA_DO_ALGODAO,Exclusivo,Sismica 3D,01/02/2006,19/02/2006,17,19/02/2011,multiplos, ,Potiguar,Grant,Petrogal Brasil,1,0.65,1,-0.3
171.4388906,1.714388906,0284_3D_BTES14_RM17,Field Data,Publico,0284_3D_BTES14,Exclusivo,Sismica 3D,23/11/2004,19/01/2005,18,19/01/2010,BT-ES-14, ,Espirito Santo,Grant,Petrobras,0.55,1,1,-0.3
1.294499359,1,0284_3D_BTES14,PSTM,Publico,0284_3D_BTES14,Exclusivo,Sismica 3D,23/11/2004,19/01/2005,18,19/01/2010,BT-ES-14, ,Espirito Santo,Grant,Petrobras,0.55,-0.5,1,-0.3
,,0284_3D_BTES27_RM14,Field Data,Publico,0284_3D_BTES27,Exclusivo,Sismica 3D,21/03/2005,22/04/2005,18,22/04/2010,multiplos, ,Espirito Santo,Grant,Petrobras,0.55,1,1,-0.3
1.1127377,1,0284_3D_BTES27,PSTM,Publico,0284_3D_BTES27,Exclusivo,Sismica 3D,21/03/2005,22/04/2005,18,22/04/2010,multiplos, ,Espirito Santo,Grant,Petrobras,0.55,-0.5,1,-0.3
,,0284_3D_BT-ES-28_RM14,Field Data,Publico,0284_3D_BT-ES-28,Exclusivo,Sismica 3D,12/04/2007,21/05/2007,16,21/05/2012,multiplos, ,Mucuri,Grant,Petrobras,0.55,1,1,-0.3
1.00013902,1,0284_3D_BT-ES-28_PSTM,PSTM,Publico,0284_3D_BT-ES-28,Exclusivo,Sismica 3D,12/04/2007,21/05/2007,16,21/05/2012,multiplos, ,Mucuri,Grant,Petrobras,0.55,-0.5,1,-0.3
45.04790576,1,0284_3D_CATU_RM17,Field Data,Publico,0284_3D_CATU,Exclusivo,Sismica 3D,12/05/2009,27/05/2009,14,27/05/2014,REC-T-166, ,Reconcavo,Grant,SHB,0.37,1,1,-0.3
0.4033049,1,0284_3D_CATU,MIG PSTM,Publico,0284_3D_CATU,Exclusivo,Sismica 3D,12/05/2009,27/05/2009,14,27/05/2014,REC-T-166, ,Reconcavo,Grant,SHB,0.37,0.65,1,-0.3
,,0284_3D_GUARICEMA_DOURADO,Field Data,Publico,0284_3D_GUARICEMA_DOURADO,Exclusivo,Sismica 3D,22/10/2002,24/02/2003,20,24/02/2008, ,multiplos,Sergipe,Grant,Petrobras,1,1,1,-0.3
4.4186162,1,0284_3D_GUARICEMA_DOURADO,MIG FIN,Publico,0284_3D_GUARICEMA_DOURADO,Exclusivo,Sismica 3D,22/10/2002,24/02/2003,20,24/02/2008, ,multiplos,Sergipe,Grant,Petrobras,1,0.7,1,-0.3
23.17954883,1,0284_3D_INHAMBU_RM17,Field Data,Publico,0284_3D_INHAMBU,Exclusivo,Sismica 3D,08/09/2007,01/10/2007,16,01/10/2012,BT-ES-12,INHAMBU,Espirito Santo,Grant,Petrobras,0.55,1,1,-0.3
0.521136,1,0284_3D_INHAMBU,PSTM,Publico,0284_3D_INHAMBU,Exclusivo,Sismica 3D,08/09/2007,01/10/2007,16,01/10/2012,BT-ES-12,INHAMBU,Espirito Santo,Grant,Petrobras,0.55,-0.5,1,-0.3
8.953760742,1,0284_3D_LARANJEIRAS,Field Data,Publico,0284_3D_LARANJEIRAS,Exclusivo,Sismica 3D,21/03/2007,27/03/2007,16,27/03/2012,SEAL-T-419, ,Sergipe,Grant,Petrogal Brasil,1,1,1,-0.3
0.6552225,1,0284_3D_LARANJEIRAS,MIG FIN,Publico,0284_3D_LARANJEIRAS,Exclusivo,Sismica 3D,21/03/2007,27/03/2007,16,27/03/2012,SEAL-T-419, ,Sergipe,Grant,Petrogal Brasil,1,0.7,1,-0.3
63.57512012,1,0284_3D_NATIVO_RM17,Field Data,Publico,0284_3D_NATIVO,Exclusivo,Sismica 3D,01/06/2009,19/06/2009,14,19/06/2014,multiplos, ,Espirito Santo,Grant,SHB,0.55,1,1,-0.3
0.6301099,1,0284_3D_NATIVO,MIG PSTM,Publico,0284_3D_NATIVO,Exclusivo,Sismica 3D,01/06/2009,19/06/2009,14,19/06/2014,multiplos, ,Espirito Santo,Grant,SHB,0.55,0.65,1,-0.3
12.61364233,1,0284_3D_NATIVO_VIPETRO_RM17,Field Data,Publico,0284_3D_NATIVO_VIPETRO,Exclusivo,Sismica 3D,19/06/2009,21/06/2009,14,21/06/2014,ES-T-392, ,Espirito Santo,Grant,Vipetro,0.55,1,1,-0.3
0.1412895,1,0284_3D_NATIVO_VIPETRO,MIG PSTM,Publico,0284_3D_NATIVO_VIPETRO,Exclusivo,Sismica 3D,19/06/2009,21/06/2009,14,21/06/2014,ES-T-392, ,Espirito Santo,Grant,Vipetro,0.55,0.65,1,-0.3
173.941729,1.73941729,0284_3D_OBC_ATUM_CE_RM17,Field Data,Publico,0284_3D_OBC_ATUM_CE,Exclusivo,Sismica 3D,06/05/2003,30/05/2003,20,30/05/2008, ,ATUM,Ceara,Grant,Petrobras,1,1,1,-0.3
0.460837,1,0284_3D_OBC_ATUM_CE,MIG FIN,Publico,0284_3D_OBC_ATUM_CE,Exclusivo,Sismica 3D,06/05/2003,30/05/2003,20,30/05/2008, ,ATUM,Ceara,Grant,Petrobras,1,0.7,1,-0.3
,,0284_3D_OBC_CURIMA_CE_RM14,Field Data,Publico,0284_3D_OBC_CURIMA_CE,Exclusivo,Sismica 3D,25/04/2003,03/05/2003,20,03/05/2008, ,CURIMa,Ceara,Grant,Petrobras,1,1,1,-0.3
0.2373784,1,0284_3D_OBC_CURIMA_CE,MIG FIN,Publico,0284_3D_OBC_CURIMA_CE,Exclusivo,Sismica 3D,25/04/2003,03/05/2003,20,03/05/2008, ,CURIMa,Ceara,Grant,Petrobras,1,0.7,1,-0.3
188.9570713,1.889570713,0284_3D_OBC_ESPADA_CE_RM17,Field Data,Publico,0284_3D_OBC_ESPADA_CE,Exclusivo,Sismica 3D,01/04/2003,24/04/2003,20,24/04/2008, ,ESPADA,Espirito Santo,Grant,Petrobras,0.55,1,1,-0.3
0.3701124,1,0284_3D_OBC_ESPADA_CE,MIG FIN,Publico,0284_3D_OBC_ESPADA_CE,Exclusivo,Sismica 3D,01/04/2003,24/04/2003,20,24/04/2008, ,ESPADA,Espirito Santo,Grant,Petrobras,0.55,0.7,1,-0.3
,,0284_3D_OBC_XAREU_CE_RM14,Field Data,Publico,0284_3D_OBC_XAREU_CE,Exclusivo,Sismica 3D,01/06/2003,06/07/2003,20,06/07/2008, ,XAReU,Ceara,Grant,Petrobras,1,1,1,-0.3
0.5528319,1,0284_3D_OBC_XAREU_CE,MIG FIN,Publico,0284_3D_OBC_XAREU_CE,Exclusivo,Sismica 3D,01/06/2003,06/07/2003,20,06/07/2008, ,XAReU,Ceara,Grant,Petrobras,1,0.7,1,-0.3
,,0284_3D_PONTAL_DO_MEL,Field Data,Publico,0284_3D_PONTAL_DO_MEL,Exclusivo,Sismica 3D,10/10/2006,23/10/2006,17,23/10/2011, ,PONTA DO MEL,Potiguar,Grant,Petrobras,1,1,1,-0.3
0.0979011,1,0284_3D_PONTAL_DO_MEL,PSTM,Publico,0284_3D_PONTAL_DO_MEL,Exclusivo,Sismica 3D,10/10/2006,23/10/2006,17,23/10/2011, ,PONTA DO MEL,Potiguar,Grant,Petrobras,1,-0.5,1,-0.3
221.8072495,2.218072495,0284_3D_RIO_MOSSORO_SUL_RM17,Field Data,Publico,0284_3D_RIO_MOSSORO_SUL,Exclusivo,Sismica 3D,08/11/2006,27/12/2006,17,27/12/2011,multiplos, ,Potiguar,Grant,Petrogal Brasil,1,1,1,-0.3
1.2648546,1,0284_3D_RIO_MOSSORO_SUL_PETROBRAS,PSTM,Publico,0284_3D_RIO_MOSSORO_SUL_PETROBRAS,Exclusivo,Sismica 3D,07/12/2006,27/12/2006,17,27/12/2011,multiplos, ,Potiguar,Grant,Petrobras,1,-0.5,1,-0.3
72.68264087,1,0284_3D_SAO_CRISTOVAO_RM17,Field Data,Publico,0284_3D_SAO_CRISTOVAO,Exclusivo,Sismica 3D,26/01/2007,13/03/2007,16,13/03/2012,SEAL-T-456, ,Sergipe,Grant,Petrogal Brasil,1,1,1,-0.3
,,0284_3D_SAO_CRISTOVAO_STARFISH,Field Data,Publico,0284_3D_SAO_CRISTOVAO_STARFISH,Exclusivo,Sismica 3D,26/01/2007,13/03/2007,16,13/03/2012,multiplos, ,Sergipe,Grant,SHB,1,1,1,-0.3
1.2732692,1,0284_3D_SAO_CRISTOVAO_STARFISH,MIG PSDM,Publico,0284_3D_SAO_CRISTOVAO_STARFISH,Exclusivo,Sismica 3D,26/01/2007,13/03/2007,16,13/03/2012,multiplos, ,Sergipe,Grant,SHB,1,0.45,1,-0.3
210.3645327,2.103645327,0284_3D_VILAS_SERRADOMEL_RM17,Field Data,Publico,0284_3D_VILAS_SERRADOMEL,Exclusivo,Sismica 3D,22/11/2005,31/12/2005,18,31/12/2010,multiplos, ,Potiguar,Grant,Petrobras,1,1,1,-0.3
2236.672934,22.36672934,0284_3D_VILAS_SERRADOMEL_RM18,Field Data,Publico,0284_3D_VILAS_SERRADOMEL,Exclusivo,Sismica 3D,22/11/2005,31/12/2005,18,31/12/2010,multiplos, ,Potiguar,Grant,Petrobras,1,1,1,-0.3
4.7395542,1,0284_3D_VILAS_SERRADOMEL,MIG PSTM,Publico,0284_3D_VILAS_SERRADOMEL,Exclusivo,Sismica 3D,22/11/2005,31/12/2005,18,31/12/2010,multiplos, ,Potiguar,Grant,Petrobras,1,0.65,1,-0.3
165.9644746,1.659644746,0284_CAIOBA_CAMORIM_RM17,Field Data,Publico,0284_CAIOBA_CAMORIM,Exclusivo,Sismica 3D,01/06/2002,09/08/2002,21,09/08/2007, ,multiplos,Sergipe,Grant,Petrobras,1,1,1,-0.3
1.8011179,1,0284_CAIOBA_CAMORIM,MIG FIN,Publico,0284_CAIOBA_CAMORIM,Exclusivo,Sismica 3D,01/06/2002,09/08/2002,21,09/08/2007, ,multiplos,Sergipe,Grant,Petrobras,1,0.7,1,-0.3
61.43204865,1,0284_CAMAMU_2D_RM17,Field Data,Publico,0284_CAMAMU_2D,Nao-Exclusivo,Sismica 2D,29/01/2002,18/05/2002,21,18/05/2017, , ,Camamu,Grant,,0.48,1,0,-0.3
0.2268772,1,0284_CAMAMU_2D,MIG FIN,Publico,0284_CAMAMU_2D,Nao-Exclusivo,Sismica 2D,29/01/2002,18/05/2002,21,18/05/2017, , ,Camamu,Grant,,0.48,0.7,0,-0.3
,,0284_CAMAMU_3D_RM17,Field Data,Publico,0284_CAMAMU_3D,Nao-Exclusivo,Sismica 3D,05/01/2004,15/05/2004,19,15/05/2019, , ,multiplas,Grant,,0.12,1,1,-0.3
2.0527514,1,0284_CAMAMU_3D,PSTM,Publico,0284_CAMAMU_3D,Nao-Exclusivo,Sismica 3D,05/01/2004,15/05/2004,19,15/05/2019, , ,multiplas,Grant,,0.12,-0.5,1,-0.3
,,0284_GALO2D_RM14,Field Data,Publico,0284_GALO2D,Exclusivo,Sismica 2D,10/03/2001,30/03/2001,22,30/03/2006,BPOT-2, ,Potiguar,Grant,BP Energy,1,1,0,-0.3
0.0945665,1,0284_GALO2D,MIG FIN,Publico,0284_GALO2D,Exclusivo,Sismica 2D,10/03/2001,30/03/2001,22,30/03/2006,BPOT-2, ,Potiguar,Grant,BP Energy,1,0.7,0,-0.3
,,0284_POT_T_403_404_366_2D_RM16,Field Data,Publico,0284_POT_T_403_404_366_2D,Exclusivo,Sismica 2D,15/01/2006,22/01/2006,17,22/01/2011,multiplos, ,Potiguar,Grant,Aurizonia Petroleo,1,1,0,-0.3
1.678117805,1,0284_POT_T_439_2D_RM16,Field Data,Publico,0284_POT_T_439_2D,Exclusivo,Sismica 2D,01/01/2007,03/01/2007,16,03/01/2012,POT-T-439, ,Potiguar,Grant,3R Areia,1,1,0,-0.3
0.05770652,1,0284_POT_T_439_2D,MIG FIN,Publico,0284_POT_T_439_2D,Exclusivo,Sismica 2D,01/01/2007,03/01/2007,16,03/01/2012,POT-T-439, ,Potiguar,Grant,3R Areia,1,0.7,0,-0.3
,,0284_POT_T_485_2D,Field Data,Publico,0284_POT_T_485_2D,Exclusivo,Sismica 2D,01/08/2005,30/09/2005,18,30/09/2010,POT-T-485, ,Potiguar,Grant,Quantra,1,1,0,-0.3
4.722814087,1,0284_POT_T_485_2D_RM17,Field Data,Publico,0284_POT_T_485_2D,Exclusivo,Sismica 2D,01/08/2005,30/09/2005,18,30/09/2010,POT-T-485, ,Potiguar,Grant,Quantra,1,1,0,-0.3
,,0284_POT_T_525_564_565_792_2D_RM14,Field Data,Publico,0284_POT_T_525_564_565_792_2D,Exclusivo,Sismica 2D,05/01/2007,15/01/2007,16,15/01/2012,multiplos, ,Potiguar,Grant,Quantra,1,1,0,-0.3
0.0420886,1,0284_POT_T_525_564_565_792_2D,MIG PSTM,Publico,0284_POT_T_525_564_565_792_2D,Exclusivo,Sismica 2D,05/01/2007,15/01/2007,16,15/01/2012,multiplos, ,Potiguar,Grant,Quantra,1,0.65,0,-0.3
4.696874329,1,0284_POT_T_562_2D_RM17,Field Data,Publico,0284_POT_T_562_2D,Exclusivo,Sismica 2D,27/08/2005,03/09/2005,18,03/09/2010,POT-T-562, ,Potiguar,Grant,Quantra,1,1,0,-0.3
,,0284_POT_T_612_656_2D_RM16,Field Data,Publico,0284_POT_T_612_656_2D,Exclusivo,Sismica 2D,05/01/2007,09/01/2007,16,09/01/2012,multiplos, ,Potiguar,Grant,Odebrecht,1,1,0,-0.3
0.0408232,1,0284_POT_T_612_656_2D,MIG FIN,Publico,0284_POT_T_612_656_2D,Exclusivo,Sismica 2D,05/01/2007,09/01/2007,16,09/01/2012,multiplos, ,Potiguar,Grant,Odebrecht,1,0.7,0,-0.3
6.176911865,1,0284_REC_T_165_RM16,Field Data,Publico,0284_REC_T_165,Exclusivo,Sismica 3D,04/08/2006,07/08/2006,17,07/08/2011,REC-T-165, ,Reconcavo,Grant,SHB,0.37,1,1,-0.3
0.163251,1,0284_REC_T_165_PSTM,MIG PSTM,Publico,0284_REC_T_165,Exclusivo,Sismica 3D,04/08/2006,07/08/2006,17,07/08/2011,REC-T-165, ,Reconcavo,Grant,SHB,0.37,0.65,1,-0.3
8.83278125,1,0284_REC_T_178_RM16,Field Data,Publico,0284_REC_T_178,Exclusivo,Sismica 3D,24/07/2006,27/07/2006,17,27/07/2011,REC-T-178, ,Reconcavo,Grant,SHB,0.37,1,1,-0.3
0.1002896,1,0284_REC_T_178_PSTM,MIG PSTM,Publico,0284_REC_T_178,Exclusivo,Sismica 3D,24/07/2006,27/07/2006,17,27/07/2011,REC-T-178, ,Reconcavo,Grant,SHB,0.37,0.65,1,-0.3
,,0284_REC_T_192,Field Data,Publico,0284_REC_T_192,Exclusivo,Sismica 3D,24/07/2006,27/07/2006,17,28/07/2011,REC-T-192, ,Reconcavo,Grant,SHB,0.37,1,1,-0.3
0.0943569,1,0284_REC_T_192_PSTM,MIG PSTM,Publico,0284_REC_T_192,Exclusivo,Sismica 3D,24/07/2006,27/07/2006,17,28/07/2011,REC-T-192, ,Reconcavo,Grant,SHB,0.37,0.65,1,-0.3
,,0284_SERRA_2D_BPOT10_RM14,Field Data,Publico,0284_SERRA_2D_BPOT10,Nao-Exclusivo,Sismica 2D,22/04/2001,11/05/2001,22,11/05/2016, , ,Potiguar,Grant,,1,1,0,-0.3
0.0903581,1,0284_SERRA_2D_BPOT10,MIG FIN,Publico,0284_SERRA_2D_BPOT10,Nao-Exclusivo,Sismica 2D,22/04/2001,11/05/2001,22,11/05/2016, , ,Potiguar,Grant,,1,0.7,0,-0.3
,,0284_SERRADOMEL_3D,Field Data,Publico,0284_SERRADOMEL_3D,Exclusivo,Sismica 3D,25/08/2005,07/11/2005,18,07/11/2010,multiplos, ,Potiguar,Grant,Aurizonia Petroleo,1,1,1,-0.3
1.3536772,1,0284_SERRADOMEL_3D,MIG FIN,Publico,0284_SERRADOMEL_3D,Exclusivo,Sismica 3D,25/08/2005,07/11/2005,18,07/11/2010,multiplos, ,Potiguar,Grant,Aurizonia Petroleo,1,0.7,1,-0.3
2.083146164,1,0284_SILVERMARLIN_REC_59_79_RMT17,Field Data,Publico,0284_SILVERMARLIN_REC_59_79,Exclusivo,Sismica 2D,01/06/2007,19/06/2007,16,19/06/2012,multiplos, ,Reconcavo,Grant,Silver Marlin,0.37,1,0,-0.3
0.0212355,1,0284_SILVERMARLIN_REC_59_79,MIG FIN,Publico,0284_SILVERMARLIN_REC_59_79,Exclusivo,Sismica 2D,01/06/2007,19/06/2007,16,19/06/2012,multiplos, ,Reconcavo,Grant,Silver Marlin,0.37,0.7,0,-0.3
0.954632416,1,0284_SILVERMARLIN_REC_96_118_RMT17,Field Data,Publico,0284_SILVERMARLIN_REC_96_118,Exclusivo,Sismica 2D,11/06/2007,16/06/2007,16,16/06/2012,multiplos, ,Reconcavo,Grant,Silver Marlin,0.37,1,0,-0.3
0.0125714,1,0284_SILVERMARLIN_REC_96_118,MIG FIN,Publico,0284_SILVERMARLIN_REC_96_118,Exclusivo,Sismica 2D,11/06/2007,16/06/2007,16,16/06/2012,multiplos, ,Reconcavo,Grant,Silver Marlin,0.37,0.7,0,-0.3
0.097439941,1,0284_SILVERMARLIN_REC-138_RMT17,Field Data,Publico,0284_SILVERMARLIN_REC-138,Exclusivo,Sismica 2D,19/06/2007,20/06/2007,16,19/06/2012,REC-T-138, ,Reconcavo,Grant,Silver Marlin,0.37,1,0,-0.3
0.0021836,1,0284_SILVERMARLIN_REC-138,MIG PSTM,Publico,0284_SILVERMARLIN_REC-138,Exclusivo,Sismica 2D,19/06/2007,20/06/2007,16,19/06/2012,REC-T-138, ,Reconcavo,Grant,Silver Marlin,0.37,0.65,0,-0.3
0.4531094,1,0286_TUCANO_2D,MIG FIN,Publico,0286_TUCANO_2D,Exclusivo,Sismica 2D,26/09/2000,20/01/2001,22,20/01/2006,BTUC-1, ,Tucano Central,Veritas,Perez Companc Brasil,0.25,0.7,0,-0.3
0.4531094,1,0286_TUCANO_2D,STK RAW,Publico,0286_TUCANO_2D,Exclusivo,Sismica 2D,26/09/2000,20/01/2001,22,20/01/2006,BTUC-1, ,Tucano Central,Veritas,Perez Companc Brasil,0.25,0.88,0,-0.3
3.466764221,1,0287_BT_REC1_RMT17,Field Data,Publico,0287_BT_REC1,Exclusivo,Sismica 3D,26/01/2001,07/02/2001,22,07/02/2006,BT-REC-1, ,Reconcavo,Veritas,Queiroz Galvao,0.37,1,1,-0.3
0.1363702,1,0287_BT_REC1,MIG FIN,Publico,0287_BT_REC1,Exclusivo,Sismica 3D,26/01/2001,07/02/2001,22,07/02/2006,BT-REC-1, ,Reconcavo,Veritas,Queiroz Galvao,0.37,0.7,1,-0.3
,,0288_BES_3_BM_ES_5_RM14,Field Data,Publico,0288_BES_3_BM_ES_5,Nao-Exclusivo,Sismica 3D,17/10/2002,11/04/2002,21,11/04/2017, , ,Espirito Santo,Veritas,,0.55,1,1,-0.3
